url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@jjuliacardoso/video/7511699289706548536,GRWM 🫐✨ #styleinspiration #FashionTikTok #brunettegirl #foryoupage #g...,#styleinspiration #FashionTikTok #brunettegirl #foryoupage #girlygirl,559100,14600,182.20000000000002,22855308.81837076
https://www.tiktok.com/@karla.dtsm/video/7216032273869606149,get ready w/me for school📚 #grwm #makeup #getreadywithme #natural #lo...,#grwm #makeup #getreadywithme #natural #love #girls #acne,30700000,2000000,121.80000000000001,127906693.99819787
https://www.tiktok.com/@og6684/video/7281269495405088032,#fy #fypシ゚viral #firstvideo #bus #train #firstdayofschool #grwm #lol ,#fy #fypシ #firstvideo #bus #train #firstdayofschool #grwm #lol,10200000,827200,647.0,78984401.1373324
https://www.tiktok.com/@lucypresco/video/7517588735324720392,"The fact it happened TWICE, this is a valid crashout !! #makeupfail #...",#makeupfail #makeupfails #makeup #relatable #relatablecontent #makeuplook #gettingready #grwm #getreadywithme #fyp,11700000,228500,35.4,229887110.3329139
https://www.tiktok.com/@__iamaleeba._/video/7481400930647166226,Revision krliya tha meine🤓 #fyp #bollywood #bollywoodsong #fypシ゚ #cap...,#fyp #bollywood #bollywoodsong #fypシ #capcut #grwm #grwmroutine #jhumka,594700,20400,48.800000000000004,179607827.63938627
https://www.tiktok.com/@sarima.odum/video/7511678291615534342,GRWM|| How’s your week going? 🥹🫧🎀 . What do you think about this cute...,#grwm #getreadywithme #pink #fyp #goviral #contentcreator,161100,7994,828.0,16232459.599617954
https://www.tiktok.com/@soybella_oficial222/video/7496187395927330103,Part | 8 Grwm #grwm #fypシ ,#grwm #fypシ,276100,13500,481.0,7245803.281435296
https://www.tiktok.com/@therealhoustephh/video/7508481761874152734,#fypシ #foryou #grwm ,#fypシ #foryou #grwm,6900000,177800,209.0,22724207.104894076
https://www.tiktok.com/@betaendres_/video/7500395136925338885,acho q esse é meu primeiro grwm amigas 🥹🫶🏻 gosteiiiiiii #grwm #outfit...,#grwm #outfit #ootd,704200,7414,455.40000000000003,51384864.78721246
https://www.tiktok.com/@becky.ndrs/video/7456704430260374806,grwm pour la rentrée,,2600000,347500,212.60000000000002,6577564.296616178
